0.431	0.122775	-0.426858	-0.304083
0.432	0.117229	-0.421309	-0.30408
0.433	0.111876	-0.415958	-0.304083
0.434	0.106708	-0.41079	-0.304081
0.435	0.101721	-0.405799	-0.304078
0.436	0.096908	-0.400987	-0.304079
0.437	0.0922632	-0.396343	-0.30408
0.438	0.0877813	-0.391858	-0.304077
0.439	0.0834571	-0.387531	-0.304074
0.44	0.0792857	-0.383361	-0.304075
0.441	0.0752621	-0.379339	-0.304077
0.442	0.0713821	-0.375458	-0.304076
0.443	0.0676412	-0.371714	-0.304073
0.444	0.0640352	-0.368106	-0.304071
0.445	0.0605601	-0.364632	-0.304072
0.446	0.0572121	-0.361285	-0.304073
0.447	0.0539877	-0.358061	-0.304073
0.448	0.0508832	-0.354955	-0.304071
0.449	0.0478956	-0.351965	-0.304069
0.45	0.0450215	-0.34909	-0.304068
0.451	0.0422579	-0.346324	-0.304066
0.452	0.039602	-0.343669	-0.304067
0.453	0.0370512	-0.341119	-0.304067
0.454	0.0346026	-0.33867	-0.304067
0.455	0.032254	-0.336322	-0.304068
0.456	0.0300028	-0.334071	-0.304068
0.457	0.027847	-0.331914	-0.304067
0.458	0.0257843	-0.329851	-0.304067
0.459	0.0238126	-0.327879	-0.304066
0.46	0.0219302	-0.325996	-0.304065
0.461	0.0201351	-0.324199	-0.304064
0.462	0.0184257	-0.322489	-0.304063
0.463	0.0168002	-0.320863	-0.304063
0.464	0.0152573	-0.319319	-0.304062
0.465	0.0137953	-0.317857	-0.304062
0.466	0.0124129	-0.316474	-0.304061
0.467	0.0111089	-0.31517	-0.304061
0.468	0.009882	-0.313942	-0.30406
0.469	0.0087311	-0.312791	-0.30406
0.47	0.00765513	-0.311715	-0.30406
0.471	0.00665311	-0.310713	-0.30406
0.472	0.00572413	-0.309783	-0.304059
0.473	0.00486735	-0.308926	-0.304059
0.474	0.00408198	-0.308141	-0.304059
0.475	0.00336733	-0.307426	-0.304058
0.476	0.00272275	-0.306781	-0.304059
0.477	0.00214765	-0.306206	-0.304059
0.478	0.00164154	-0.3057	-0.304059
0.479	0.00120396	-0.305262	-0.304058
0.48	0.000834512	-0.304893	-0.304059
0.481	0.000532878	-0.304591	-0.304058
0.482	0.000298788	-0.304357	-0.304058
0.483	0.000132035	-0.30419	-0.304058
0.484	3.24716e-05	-0.30409	-0.304058
0.485	8.58347e-09	-0.304057	-0.304057
0.486	3.46179e-05	-0.304092	-0.304057
0.487	0.00013633	-0.304193	-0.304057
0.488	0.000305235	-0.304362	-0.304056
0.489	0.000541483	-0.304597	-0.304056
0.49	0.000845282	-0.304901	-0.304055
0.491	0.0012169	-0.305272	-0.304055
0.492	0.00165667	-0.305711	-0.304054
0.493	0.00216499	-0.306219	-0.304054
0.494	0.00274229	-0.306795	-0.304053
0.495	0.00338911	-0.307441	-0.304052
0.496	0.00410602	-0.308158	-0.304052
0.497	0.00489366	-0.308945	-0.304051
0.498	0.00575275	-0.309804	-0.304051
0.499	0.00668406	-0.310735	-0.304051
0.5	0.00768843	-0.311739	-0.30405
0.501	0.00876678	-0.312817	-0.30405
0.502	0.0099201	-0.313969	-0.304049
0.503	0.0111494	-0.315198	-0.304049
0.504	0.012456	-0.316505	-0.304049
0.505	0.0138408	-0.317889	-0.304048
0.506	0.0153054	-0.319353	-0.304048
0.507	0.016851	-0.320899	-0.304048
0.508	0.0184791	-0.322527	-0.304048
0.509	0.0201913	-0.324239	-0.304048
0.51	0.0219891	-0.326037	-0.304048
0.511	0.0238744	-0.327922	-0.304048
0.512	0.0258489	-0.329897	-0.304048
0.513	0.0279146	-0.331962	-0.304047
0.514	0.0300735	-0.33412	-0.304047
0.515	0.0323278	-0.336373	-0.304046
0.516	0.0346796	-0.338724	-0.304044
0.517	0.0371314	-0.341175	-0.304043
0.518	0.0396856	-0.343728	-0.304042
0.519	0.0423448	-0.346385	-0.304041
0.52	0.0451119	-0.349153	-0.304042
0.521	0.0479896	-0.352031	-0.304041
0.522	0.050981	-0.355023	-0.304042
0.523	0.0540892	-0.358131	-0.304042
0.524	0.0573176	-0.361358	-0.304041
0.525	0.0606696	-0.364708	-0.304039
0.526	0.0641488	-0.368185	-0.304036
0.527	0.0677591	-0.371796	-0.304037
0.528	0.0715045	-0.375543	-0.304038
0.529	0.075389	-0.379427	-0.304038
0.53	0.0794171	-0.383453	-0.304035
0.531	0.0835934	-0.387626	-0.304032
0.532	0.0879226	-0.391956	-0.304033
0.533	0.0924097	-0.396444	-0.304034
0.534	0.0970598	-0.401091	-0.304031
0.535	0.101879	-0.405907	-0.304029
0.536	0.106872	-0.410902	-0.30403
0.537	0.112045	-0.416075	-0.30403
0.538	0.117404	-0.42143	-0.304026
0.539	0.122956	-0.426984	-0.304028
0.54	0.128708	-0.432735	-0.304027
0.541	0.134667	-0.438689	-0.304023
0.542	0.140839	-0.444864	-0.304025
0.543	0.147232	-0.451253	-0.304021
0.544	0.153855	-0.457876	-0.304021
0.545	0.160715	-0.464734	-0.304019
0.546	0.167821	-0.471839	-0.304018
0.547	0.175182	-0.479199	-0.304017
0.548	0.182806	-0.486821	-0.304016
0.549	0.190703	-0.494717	-0.304014
0.55	0.198882	-0.502896	-0.304013
0.551	0.207354	-0.511364	-0.30401
0.552	0.216128	-0.520139	-0.304011
0.553	0.225215	-0.529221	-0.304007
0.554	0.234624	-0.53863	-0.304006
0.555	0.244367	-0.548372	-0.304006
0.556	0.254452	-0.558454	-0.304001
0.557	0.264892	-0.568892	-0.304
0.558	0.275696	-0.579696	-0.304
0.559	0.286873	-0.59087	-0.303998
0.56	0.298432	-0.602427	-0.303995
0.561	0.310384	-0.614375	-0.303991
0.562	0.322734	-0.626725	-0.303991
0.563	0.33549	-0.63948	-0.30399
0.564	0.348655	-0.652644	-0.303989
0.565	0.362234	-0.666221	-0.303987
0.566	0.376226	-0.68021	-0.303983
0.567	0.390629	-0.694611	-0.303981
0.568	0.405436	-0.709415	-0.303979
0.569	0.420637	-0.724614	-0.303978
0.57	0.436213	-0.740189	-0.303975
0.571	0.452144	-0.756117	-0.303974
0.572	0.468396	-0.772368	-0.303973
0.573	0.484929	-0.788901	-0.303972
0.574	0.501692	-0.805663	-0.303971
0.575	0.518618	-0.822588	-0.30397
0.576	0.535624	-0.839594	-0.30397
0.577	0.552611	-0.856581	-0.30397
0.578	0.569456	-0.873426	-0.30397
0.579	0.58601	-0.889982	-0.303972
0.58	0.602096	-0.906074	-0.303977
0.581	0.617502	-0.921484	-0.303982
0.582	0.631979	-0.935965	-0.303986
0.583	0.645234	-0.949229	-0.303994
0.584	0.656929	-0.960935	-0.304005
0.585	0.666675	-0.970691	-0.304016
0.586	0.674029	-0.978056	-0.304026
0.587	0.678495	-0.982538	-0.304043
0.588	0.679531	-0.983592	-0.304061
0.589	0.676549	-0.980634	-0.304085
0.59	0.668934	-0.973042	-0.304108
0.591	0.656062	-0.960199	-0.304137
0.592	0.63734	-0.941508	-0.304168
0.593	0.612247	-0.916445	-0.304198
0.594	0.580395	-0.884628	-0.304233
0.595	0.5416	-0.845865	-0.304264
0.596	0.495974	-0.800274	-0.3043
0.597	0.444004	-0.748338	-0.304334
0.598	0.386646	-0.691004	-0.304357
0.599	0.325381	-0.629749	-0.304367
0.6	0.262244	-0.566616	-0.304372
0.601	0.199782	-0.504148	-0.304366
0.602	0.140941	-0.445288	-0.304347
0.603	0.0888696	-0.393181	-0.304312
0.604	0.0466406	-0.350893	-0.304253
0.605	0.0169435	-0.321125	-0.304181
0.606	0.00177297	-0.305875	-0.304102
0.607	0.00218052	-0.306201	-0.304021
0.608	0.0181376	-0.322085	-0.303948
0.609	0.0485392	-0.352432	-0.303893
0.61	0.0913479	-0.395185	-0.303837
0.611	0.143847	-0.447643	-0.303796
0.612	0.202949	-0.506718	-0.303769
0.613	0.265513	-0.569277	-0.303764
0.614	0.328609	-0.63238	-0.303771
0.615	0.389713	-0.693502	-0.303789
0.616	0.44682	-0.750637	-0.303817
0.617	0.498478	-0.802318	-0.30384
0.618	0.543756	-0.847631	-0.303874
0.619	0.582189	-0.886101	-0.303913
0.62	0.613684	-0.917627	-0.303943
0.621	0.638435	-0.942414	-0.303979
0.622	0.65684	-0.96085	-0.30401
0.623	0.669424	-0.973459	-0.304035
0.624	0.676784	-0.980846	-0.304062
0.625	0.679542	-0.983624	-0.304081
0.626	0.678315	-0.982416	-0.304101
0.627	0.673687	-0.977803	-0.304116
0.628	0.666198	-0.970329	-0.304131
0.629	0.656342	-0.960483	-0.304142
0.63	0.644557	-0.948705	-0.304148
0.631	0.63123	-0.935385	-0.304155
0.632	0.616699	-0.920859	-0.30416
0.633	0.601252	-0.905418	-0.304166
0.634	0.585138	-0.889305	-0.304167
0.635	0.568565	-0.872732	-0.304167
0.636	0.551709	-0.855879	-0.30417
0.637	0.534719	-0.838889	-0.30417
0.638	0.517715	-0.821885	-0.30417
0.639	0.500796	-0.804966	-0.30417
0.64	0.484044	-0.788213	-0.304169
0.641	0.467524	-0.771692	-0.304168
0.642	0.451289	-0.755454	-0.304166
0.643	0.435376	-0.73954	-0.304164
0.644	0.419819	-0.72398	-0.304162
0.645	0.404639	-0.708798	-0.30416
0.646	0.389853	-0.694011	-0.304158
0.647	0.375471	-0.679628	-0.304157
0.648	0.361501	-0.665656	-0.304156
0.649	0.347944	-0.652098	-0.304154
0.65	0.334799	-0.638951	-0.304152
0.651	0.322065	-0.626213	-0.304148
0.652	0.309736	-0.613881	-0.304145
0.653	0.297805	-0.601948	-0.304143
